"url","uniqueUsers","pageViewsTotal","totalEngagementTime","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","totalDuration","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","discoverImpressions","googleNewsImpressions","searchImpressions","searchPosition","searchClicks","searchCTR","discoverClicks","discoverCTR","googleNewsPosition","googleNewsClicks","googleNewsCTR","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","discoverImpressionsPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle"
"https://www.hotnewhiphop.com/909536-air-jordan-3-og-seoul-2-0-sneaker-news-5","917","1016","23583.79","58.47","103.25","7.91","8036.58","94683.34","93.19","25.72","23.21","1.11","16737","46","11016","16","193","1.75","710","4.24","11.76","0","0","193","11016","710","16737","0","46"
"https://www.hotnewhiphop.com/903797-undefeated-x-air-jordan-4-sneaker-news-6","908","1075","23750.27","54.5","99.54","6.31","6784.34","90381.95","84.08","26.16","22.09","1.18","7677","493","29055","14.48","135","0.46","286","3.73","24","3","0.61","135","29055","286","7677","3","493"
"https://www.hotnewhiphop.com/958650-kim-kardashian-skims-5-billion-valuation-streetwear-news","907","968","23512.08","42.39","67.65","48.44","46892.29","61357.93","63.39","25.92","24.29","1.07","263","225","2469","3.93","20","0.81","10","3.8","46.37","3","1.33","20","2469","10","263","3","225"
"https://www.hotnewhiphop.com/962013-air-jordan-4023-stealth-sneaker-news-2","901","1029","28873.79","66.98","67.98","12.85","13226.45","61252.64","59.53","32.05","28.06","1.14","4659","146","1261","66.32","21","1.67","236","5.07","344.47","2","1.37","21","1261","236","4659","2","146"
"https://www.hotnewhiphop.com/936452-awake-ny-x-air-jordan-5-black-racer-blue-sneaker-news-4","901","1026","25069.07","51.84","92.79","13.26","13600.69","83605.82","81.49","27.82","24.43","1.14","2885","356","7758","12.64","180","2.32","186","6.45","13.34","10","2.81","180","7758","186","2885","10","356"
"https://www.hotnewhiphop.com/934512-travis-scott-air-jordan-1-low-og-shy-pink-sneaker-news","900","1039","19853.38","50.09","97.83","20.4","21200.02","88049.83","84.74","22.06","19.11","1.15","5957","2067","3210","31.95","99","3.08","183","3.07","7.72","76","3.68","99","3210","183","5957","76","2067"
"https://www.hotnewhiphop.com/954510-adidas-anthony-edwards-2-christmas-sneaker-news","898","990","20770.97","72.57","64.68","16.7","16531.72","58079.04","58.67","23.13","20.98","1.1","16416","1275","17245","12.89","67","0.39","526","3.2","17.89","15","1.18","67","17245","526","16416","15","1275"
"https://www.hotnewhiphop.com/930767-air-jordan-40-dusty-rose-sneaker-news-2","898","1021","21012","52.56","60.03","10.93","11161.21","53909.79","52.8","23.4","20.58","1.14","3642","348","10689","9.36","253","2.37","216","5.93","25.46","7","2.01","253","10689","216","3642","7","348"
"https://www.hotnewhiphop.com/933231-top-7-food-inspired-air-jordans","892","1029","33106.03","71.13","94.25","40.35","41523.3","84072.73","81.7","37.11","32.17","1.15","81","523","3057","167.44","6","0.2","4","4.94","27.99","2","0.38","6","3057","4","81","2","523"
"https://www.hotnewhiphop.com/900599-nike-sb-x-air-jordan-4-navy-sneaker-news-13","891","1012","17519.96","48.37","54.31","3.89","3938.72","48394.04","47.82","19.66","17.31","1.14","193538","78","22214","22.27","349","1.57","10223","5.28","13.44","0","0","349","22214","10223","193538","0","78"
"https://www.hotnewhiphop.com/913325-nike-price-increase-sneaker-news","889","967","24486.07","51.79","93.42","44.93","43451.47","83048.59","85.88","27.54","25.32","1.09","23","3","1234","23.6","10","0.81","1","4.35","30.67","0","0","10","1234","1","23","0","3"
"https://www.hotnewhiphop.com/924913-air-jordan-1-high-og-self-expression-sneaker-news-5","888","1033","26808.38","56.35","99.2","21.97","22698.11","88091.1","85.28","30.19","25.95","1.16","4952","59","9280","39.58","58","0.62","225","4.54","24.41","0","0","58","9280","225","4952","0","59"
"https://www.hotnewhiphop.com/957655-solefly-x-air-jordan-3-sneaker-news-5","887","1004","21114.77","60.89","81.4","9.86","9894.92","72197.77","71.91","23.8","21.03","1.13","3843","195","2360","7.13","70","2.97","342","8.9","35.14","3","1.54","70","2360","342","3843","3","195"
"https://www.hotnewhiphop.com/923928-teyana-taylor-sneaker-collaborations","887","976","29043.64","50.07","93.91","34.18","33357.38","83296.71","85.34","32.74","29.76","1.1","51","67","3138","26.02","2","0.06","0","0","17.63","0","0","2","3138","0","51","0","67"
"https://www.hotnewhiphop.com/910651-chase-b-x-travis-scott-x-jordan-jumpman-jack-sneaker-news-2","883","981","17001.51","59.93","57.08","16.98","16661.84","50403.84","51.38","19.25","17.33","1.11","9626","94","2793","30.07","24","0.86","638","6.63","15.5","2","2.13","24","2793","638","9626","2","94"
"https://www.hotnewhiphop.com/910698-air-jordan-6-reverse-infrared-sneaker-news-3","882","974","20405.3","48.43","70.3","11.79","11483.87","62006.34","63.66","23.14","20.95","1.1","2594","43","1552","40.99","5","0.32","279","10.76","24.7","0","0","5","1552","279","2594","0","43"
"https://www.hotnewhiphop.com/910623-mookie-betts-air-jordan-4-cleats-sneaker-news","880","940","13797.35","41.13","58.51","38.63","36309.73","51485.85","54.77","15.68","14.68","1.07","4014","72","4627","22.1","34","0.73","104","2.59","17.1","2","2.78","34","4627","104","4014","2","72"
"https://www.hotnewhiphop.com/947360-travis-scott-nike-sneakers-ranked-worst-to-best","879","991","50485.56","64.28","131.92","22.2","22002.16","115955.49","117.01","57.44","50.94","1.13","347","1630","13628","13.68","71","0.52","16","4.61","10.23","31","1.9","71","13628","16","347","31","1630"
"https://www.hotnewhiphop.com/960114-travis-scott-sneaker-raffle-record-sneaker-news","878","1004","23649.72","55.89","79.74","35.17","35311.86","70015.01","69.74","26.94","23.56","1.14","801","543","8015","14.38","83","1.04","65","8.11","22.36","7","1.29","83","8015","65","801","7","543"
"https://www.hotnewhiphop.com/914954-deion-sanders-sneaker-news","873","967","25629.55","63.3","94.13","29.46","28492.53","82177.28","84.98","29.36","26.5","1.11","3189","45","8723","9.72","191","2.19","94","2.95","18.4","0","0","191","8723","94","3189","0","45"
"https://www.hotnewhiphop.com/936898-ranking-air-jordan-14-colorway","869","1157","98354.68","73.97","191.21","16.07","18595.36","166163.66","143.62","113.18","85.01","1.33","3621","203","2252","60.91","5","0.22","313","8.64","13.56","4","1.97","5","2252","313","3621","4","203"
"https://www.hotnewhiphop.com/908279-undefeated-x-air-jordan-4-sneaker-news-8","867","952","18614.28","50.73","72.61","9.17","8728.29","62956.06","66.13","21.47","19.55","1.1","15960","49","4619","55.22","14","0.3","489","3.06","70.27","0","0","14","4619","489","15960","0","49"
"https://www.hotnewhiphop.com/918317-swarovski-x-air-jordan-1-low-og-wmns-stealth-sneaker-news","864","952","19482","51.87","61.13","16.18","15403.86","52817.24","55.48","22.55","20.46","1.1","10256","35","5157","65.45","1","0.02","716","6.98","20.2","0","0","1","5157","716","10256","0","35"
"https://www.hotnewhiphop.com/923257-terror-squad-x-nike-air-force-1-low-university-red-sneaker-news-2","864","956","18007.49","46.14","57.64","19.13","18290.88","49804.48","52.1","20.84","18.84","1.11","6010","158","4970","57.75","2","0.04","375","6.24","10.76","4","2.53","2","4970","375","6010","4","158"
"https://www.hotnewhiphop.com/950982-nike-air-foamposite-one-carbon-fiber-sneaker-news-5","861","970","28038.13","65.01","90.86","3.53","3423.23","78231.67","80.65","32.56","28.91","1.13","10293","220","8323","8.74","39","0.47","778","7.56","18.53","13","5.91","39","8323","778","10293","13","220"
"https://www.hotnewhiphop.com/926446-air-jordan-8-aqua-sneaker-news-7","860","966","23762.62","63.09","93.65","12.97","12527.22","80543.1","83.38","27.63","24.6","1.12","11514","380","10652","14.67","54","0.51","528","4.59","12.28","3","0.79","54","10652","528","11514","3","380"
"https://www.hotnewhiphop.com/954933-air-jordan-4016-midnight-navy-sneaker-news","859","998","24697.11","63.16","81.19","13.41","13378.93","69744.28","69.88","28.75","24.75","1.16","8413","236","3944","7.3","92","2.33","355","4.22","24.51","4","1.69","92","3944","355","8413","4","236"
"https://www.hotnewhiphop.com/931513-air-jordan-1-high-og-self-expression-sneaker-news-7","856","953","23456.86","61.15","70.85","12.17","11598.39","60649.99","63.64","27.4","24.61","1.11","8291","348","10184","88.61","3","0.03","580","7","29.91","5","1.44","3","10184","580","8291","5","348"
"https://www.hotnewhiphop.com/954433-off-white-x-air-jordan-1-high-og-alaska-sneaker-news-5","847","934","20996.09","67.44","69.12","12.1","11303.72","58547.97","62.69","24.79","22.48","1.1","10105","255","6466","25.76","32","0.49","496","4.91","44.8","13","5.1","32","6466","496","10105","13","255"
"https://www.hotnewhiphop.com/953399-bad-bunny-adidas-best-collaborations-sneaker-news","847","928","36274.37","70.43","95.58","9.56","8869.6","80952.89","87.23","42.83","39.09","1.1","12229","1488","2263","12.68","5","0.22","524","4.28","7.21","12","0.81","5","2263","524","12229","12","1488"
"https://www.hotnewhiphop.com/961945-virgil-abloh-archives-x-nike-air-force-1-sneaker-news","843","950","20058.18","58.77","72.78","18.45","17530.82","61349.52","64.58","23.79","21.11","1.13","13355","364","1129","308.97","1","0.09","563","4.22","72.94","8","2.2","1","1129","563","13355","8","364"
"https://www.hotnewhiphop.com/937452-off-white-x-air-jordan-1-high-og-alaska-sneaker-news-3","843","919","18383.86","45.94","70.79","39.87","36643.18","59679.95","64.94","21.81","20","1.09","579","650","15474","36.31","25","0.16","44","7.6","12.3","30","4.62","25","15474","44","579","30","650"
"https://www.hotnewhiphop.com/920755-nike-air-griffey-max-1-freshwater-sneaker-news","834","967","21951.23","54.07","88.59","21.21","20511.33","73887.59","76.41","26.32","22.7","1.16","3450","147","1326","41.83","9","0.68","320","9.28","16.1","3","2.04","9","1326","320","3450","3","147"
"https://www.hotnewhiphop.com/940157-tom-sachs-x-nike-mars-yard-3-0-sneaker-news-7","831","958","21696.45","65.25","85.88","10.77","10321.12","71363.11","74.49","26.11","22.65","1.15","6819","1830","2162","55.77","24","1.11","484","7.1","9.32","102","5.57","24","2162","484","6819","102","1830"
"https://www.hotnewhiphop.com/960682-nike-lebron-23-michigan-state-pe-sneaker-news","831","902","16913.34","58.17","52.45","15","13526.01","43587.89","48.32","20.35","18.75","1.09","10457","166","7529","14.09","190","2.52","280","2.68","100.99","4","2.41","190","7529","280","10457","4","166"
"https://www.hotnewhiphop.com/952635-michael-jordan-best-jumpman-paint-schemes-nascar","830","914","40467.45","68.69","94.12","17.58","16071.18","78119.92","85.47","48.76","44.28","1.1","16437","1228","935","8.84","8","0.86","386","2.35","6.66","25","2.04","8","935","386","16437","25","1228"
"https://www.hotnewhiphop.com/933510-air-jordan-1-high-og-flight-club-sneaker-news","828","917","17119.55","56.09","53.97","15.06","13813.52","44684.67","48.73","20.68","18.67","1.11","18525","535","9032","64.02","3","0.03","716","3.87","31.02","5","0.93","3","9032","716","18525","5","535"
"https://www.hotnewhiphop.com/926620-nike-air-foamposite-pro-gym-red-sneaker-news","827","975","11752.2","40.92","48.55","27.77","27079.12","40149.54","41.18","14.21","12.05","1.18","3924","138","1729","47.04","15","0.87","216","5.5","19.49","2","1.45","15","1729","216","3924","2","138"
"https://www.hotnewhiphop.com/937154-infinite-archives-x-air-jordan-17-low-beach-sneaker-news","826","940","20218.17","66.3","89.18","24.29","22832.54","73660.38","78.36","24.48","21.51","1.14","5087","272","9652","15.2","54","0.56","355","6.98","15.34","12","4.41","54","9652","355","5087","12","272"
"https://www.hotnewhiphop.com/937445-nigel-sylvester-x-air-jordan-1-low-og-better-with-time-sneaker-news-8","816","943","18334.68","58.17","103.21","16","15083.63","84219.77","89.31","22.47","19.44","1.16","4722","551","18270","22.25","250","1.37","224","4.74","12.89","16","2.9","250","18270","224","4722","16","551"
"https://www.hotnewhiphop.com/952314-fragment-x-union-x-air-jordan-1-high-og-sneaker-news-4","804","902","18386.92","58.27","71.92","11.61","10469.34","57825.02","64.11","22.87","20.38","1.12","12653","179","1305","20.64","16","1.23","644","5.09","17.41","4","2.23","16","1305","644","12653","4","179"
"https://www.hotnewhiphop.com/952549-air-jordan-9-og-space-jam-sneaker-news","803","932","18667.66","50.24","76.12","14.17","13202.05","61127.58","65.59","23.25","20.03","1.16","13055","387","2436","10.38","45","1.85","518","3.97","21.94","6","1.55","45","2436","518","13055","6","387"
"https://www.hotnewhiphop.com/949929-travis-scott-x-jordan-jumpman-jack-triple-black-sneaker-news","794","833","13753","47.31","69.87","8.94","7451.01","55476.46","66.6","17.32","16.51","1.05","452","1068","5892","15.32","590","10.01","22","4.87","9.75","34","3.18","590","5892","22","452","34","1068"
"https://www.hotnewhiphop.com/899194-air-jordan-4-flight-club-sneaker-news-2","786","966","24939.99","60.78","98.24","6.97","6733.46","77217.88","79.94","31.73","25.82","1.23","5720","52","1578","52.42","8","0.51","342","5.98","22.02","0","0","8","1578","342","5720","0","52"
"https://www.hotnewhiphop.com/958381-tyler-the-creator-fortnite-gaming-news","786","866","15954.67","47.53","76.8","14.4","12468.82","60362.5","69.7","20.3","18.42","1.1","174","3589","37888","4.66","499","1.32","9","5.17","9.69","40","1.11","499","37888","9","174","40","3589"
"https://www.hotnewhiphop.com/905322-jordan-cmft-era-panda-sneaker-news","785","880","17940.1","52.35","68.09","9.32","8201.62","53449.03","60.74","22.85","20.39","1.12","10764","133","1113","46.39","26","2.34","514","4.78","10.75","0","0","26","1113","514","10764","0","133"
"https://www.hotnewhiphop.com/961937-khabib-nurmagomedov-dubai-sneaker-store-sneaker-news","783","842","19652.63","52.82","74.83","40.08","33749.47","58588.25","69.58","25.1","23.34","1.08","0","1070","11851","48.54","31","0.26","0","0","66.21","27","2.52","31","11851","0","0","27","1070"
"https://www.hotnewhiphop.com/909850-a-ma-maniere-x-air-jordan-6-smokey-mauve-sneaker-news","782","966","16970.14","53.51","65.02","11.68","11286.79","50842.43","52.63","21.7","17.57","1.24","0","47","12617","8.17","25","0.2","0","0","15.72","1","2.13","25","12617","0","0","1","47"
"https://www.hotnewhiphop.com/915800-nike-sb-air-max2-cb-94-low-varsity-red-sneaker-news","782","901","16908.51","56.28","61.3","17.9","16123.47","47936.01","53.2","21.62","18.77","1.15","3839","39","884","49.43","2","0.23","569","14.82","23.31","0","0","2","884","569","3839","0","39"
"https://www.hotnewhiphop.com/906683-air-jordan-1-high-og-unc-reimagined-sneaker-news-14","781","869","16125.22","47.44","88.6","11.94","10376.21","69197.47","79.63","20.65","18.56","1.11","12710","49","7507","31.4","5","0.07","572","4.5","11.73","0","0","5","7507","572","12710","0","49"
"https://www.hotnewhiphop.com/906199-jordan-heir-forget-me-not-sneaker-news","778","864","17023","51.01","58.82","6.4","5532.89","45765.61","52.97","21.88","19.7","1.11","18351","16","529","24.2","14","2.65","868","4.73","12.31","0","0","14","529","868","18351","0","16"
"https://www.hotnewhiphop.com/914165-air-jordan-1-mid-gs-denim-sequin-sneaker-news","777","941","20753.38","58.81","71.71","8.45","7947.34","55721.8","59.22","26.71","22.05","1.21","2520","151","8948","36.64","118","1.32","231","9.17","13.41","1","0.66","118","8948","231","2520","1","151"
"https://www.hotnewhiphop.com/912199-air-jordan-12-melo-sneaker-news-4","769","862","20433.37","53.04","78.66","16.07","13850.25","60491.57","70.18","26.57","23.7","1.12","6880","64","11827","9.3","99","0.84","385","5.6","13.86","0","0","99","11827","385","6880","0","64"
"https://www.hotnewhiphop.com/954879-kirkland-signature-x-nike-sb-dunk-low-sneaker-news","769","919","18098.65","59.03","101.6","6.44","5918.84","78126.81","85.01","23.54","19.69","1.2","14","1743","12837","5.39","476","3.71","1","7.14","12.92","19","1.09","476","12837","1","14","19","1743"
"https://www.hotnewhiphop.com/919617-ja-morant-x-nike-air-force-1-low-denim-sneaker-news","764","855","15167.96","54.91","58.87","15.38","13149.76","44974.35","52.6","19.85","17.74","1.12","9107","41","2730","40.93","13","0.48","435","4.78","39.1","0","0","13","2730","435","9107","0","41"
"https://www.hotnewhiphop.com/955051-yeat-x-nike-goadome-sneaker-news","761","867","13695.34","52.62","68.65","33.07","28671.54","52244.53","60.26","18","15.8","1.14","179","395","9497","7.51","88","0.93","3","1.68","11.72","7","1.77","88","9497","3","179","7","395"
"https://www.hotnewhiphop.com/939040-air-jordan-3-family-affair-sneaker-news-3","760","866","19726.78","57.14","91.85","18.12","15689.77","69806.57","80.61","25.96","22.78","1.14","8283","233","2750","36.08","32","1.16","523","6.31","17.53","3","1.29","32","2750","523","8283","3","233"
"https://www.hotnewhiphop.com/907911-travis-scott-x-fc-barcelona-sneaker-news","758","855","17410.21","55.25","91.22","18.55","15857.18","69143.73","80.87","22.97","20.36","1.13","4666","129","136475","4.19","197","0.14","57","1.22","14.08","1","0.78","197","136475","57","4666","1","129"
"https://www.hotnewhiphop.com/913024-aap-rocky-puma-inhale-sneaker-news","757","819","13878.61","57.01","51.74","31.44","25746.28","39165.55","47.82","18.33","16.95","1.08","54","25","2155","26.35","8","0.37","2","3.7","21.12","0","0","8","2155","2","54","0","25"
"https://www.hotnewhiphop.com/908876-swarovski-x-air-jordan-1-low-og-crystal-sneaker-news","753","808","15892.98","47.03","64.85","16.09","12999.91","48832.56","60.44","21.11","19.67","1.07","14900","11","4967","70.54","5","0.1","519","3.48","15.91","0","0","5","4967","519","14900","0","11"
